,Unnamed: 0,Date,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
1522,1522.0,45424.0,19.0,8.46,9.74,996.2,34.6,2.94,0.168,0.049,3.17
1523,1523.0,45424.0,20.3,8.5,16.96,648.1,44.4,2.7,0.025,0.016,4.4
1524,1524.0,45424.0,22.4,8.08,9.59,507.1,30.8,0.6,0.025,0.025,3.64
1525,1525.0,45424.0,25.2,8.64,8.36,2275.1,38.0,3.94,0.025,0.048,14.9
1526,1526.0,45424.0,26.4,8.26,9.09,1560.8,95.4,7.62,0.025,0.133,6.14
1527,1527.0,45424.0,25.8,8.53,12.85,941.7,45.6,5.42,0.025,0.048,0.62
1528,1528.0,45424.0,33.3,8.11,9.02,1099.8,37.8,2.37,0.025,0.02,2.14
1529,1529.0,45424.0,24.3,8.33,7.02,2179.4,101.4,4.9,0.069,0.14,4.86
1530,1530.0,45424.0,28.0,8.79,17.89,698.6,12.3,1.26,0.025,0.017,2.49
1532,1532.0,45424.0,21.0,8.13,8.26,1046.2,29.8,2.61,0.025,0.032,4.97
1533,1533.0,45424.0,17.0,7.94,5.04,757.5,6.7,1.12,0.025,0.077,5.08
1534,1534.0,45424.0,25.8,8.1,6.2,985.8,145.9,3.71,0.157,0.228,6.57
1535,1535.0,45424.0,20.4,8.38,13.99,620.3,10.3,1.45,0.025,0.048,4.37
1536,1536.0,45424.0,17.0,8.24,12.3,478.0,5.1,1.17,0.025,0.005,4.11
1537,1537.0,45424.0,20.9,8.64,8.2,949.1,8.8,1.61,0.025,0.036,2.48
1538,1538.0,45424.0,27.2,8.74,15.0,1512.6,26.2,5.67,0.025,0.072,3.72
1540,1540.0,45424.0,23.1,8.36,9.68,602.0,44.7,1.58,0.025,0.06,4.34
1541,1541.0,45424.0,26.8,8.58,9.92,467.4,20.5,1.77,0.027,0.005,3.73
1542,1542.0,45424.0,29.8,8.91,14.41,1198.2,5.9,3.91,0.025,0.052,1.43
1543,1543.0,45424.0,25.1,9.24,10.95,715.0,48.8,2.81,0.025,0.035,1.61
1544,1544.0,45424.0,25.4,8.87,13.78,1037.1,18.4,3.13,0.025,0.09,5.16
1545,1545.0,45424.0,26.7,8.6,8.69,837.4,5.0,2.71,0.025,0.005,5.53
1546,1546.0,45424.0,18.2,8.31,8.84,657.0,24.5,1.6,0.025,0.005,2.22
1547,1547.0,45424.0,26.4,8.61,25.18,1191.4,45.0,5.2,0.716,0.114,5.02
1548,1548.0,45424.0,18.5,8.35,8.71,898.6,478.8,2.68,0.025,0.011,1.57
1549,1549.0,45424.0,19.6,8.3,9.74,975.4,241.0,2.39,0.025,0.013,1.88
1550,1550.0,45424.0,20.5,8.47,9.63,1912.6,68.1,9.09,0.066,0.183,5.57
1551,1551.0,45424.0,20.3,8.44,9.07,940.9,219.7,2.33,0.025,0.044,1.58
1552,1552.0,45424.0,12.8,8.11,11.24,287.9,18.7,8.5,0.027,0.071,1.0
1553,1553.0,45424.0,13.6,8.15,11.01,301.8,40.6,10.97,0.079,0.136,1.25
1555,1555.0,45424.0,8.8,8.95,11.09,1208.0,6.9,6.16,0.1,0.15,0.82
1556,1556.0,45424.0,19.6,8.58,9.71,966.6,125.8,1.61,0.025,0.03,1.94
1558,1558.0,45424.0,18.5,8.57,8.95,710.8,144.4,1.75,0.025,0.034,1.8
1559,1559.0,45424.0,18.9,8.98,11.26,2074.0,2.0,6.58,0.025,0.027,0.69
1560,1560.0,45424.0,19.4,8.54,10.49,745.3,13.2,1.92,0.025,0.011,5.39
1561,1561.0,45424.0,13.0,8.85,15.37,166.8,3.7,4.25,0.025,0.037,0.49
1562,1562.0,45424.0,13.2,7.57,12.64,305.0,63.6,1.67,0.025,0.023,2.58
1563,1563.0,45424.0,16.3,8.48,15.89,175.1,51.6,3.71,0.025,0.02,1.42
1564,1564.0,45424.0,19.5,8.53,6.82,839.2,71.6,8.98,0.068,0.162,3.3
1565,1565.0,45424.0,19.8,7.35,9.83,784.8,7.4,5.24,0.253,0.128,5.21
1566,1566.0,45424.0,18.7,8.26,8.07,606.0,16.7,2.97,0.026,0.078,2.58
1567,1567.0,45424.0,19.5,8.11,8.79,788.0,7.5,3.87,0.083,0.041,3.28
1569,1569.0,45424.0,17.5,8.52,10.85,305.6,41.3,4.19,0.063,0.062,2.61
1570,1570.0,45424.0,16.0,8.76,11.37,298.4,76.8,4.44,0.025,0.081,2.16
1571,1571.0,45424.0,18.9,7.82,14.31,529.8,1.0,2.91,0.095,0.029,0.51
1572,1572.0,45424.0,20.2,8.94,10.05,255.5,2.2,1.54,0.025,0.022,1.07
1573,1573.0,45424.0,21.7,8.62,8.72,485.1,7.2,3.65,0.078,0.091,1.64
1574,1574.0,45424.0,22.7,8.64,12.66,516.4,13.5,3.99,0.025,0.035,2.28
1575,1575.0,45424.0,19.4,8.29,7.7,679.0,4.2,2.28,0.066,0.043,2.01
1576,1576.0,45424.0,20.3,7.77,10.37,22.5,6.9,1.98,0.025,0.012,1.81
1577,1577.0,45424.0,21.2,9.09,6.11,223.6,6.5,2.99,0.032,0.036,0.79
1578,1578.0,45424.0,25.8,9.06,11.46,631.0,18.5,8.08,0.031,0.157,3.25
1579,1579.0,45424.0,17.6,8.58,8.16,446.5,71.9,2.49,0.21,0.086,3.92
1580,1580.0,45424.0,21.3,9.22,18.84,262.5,3.2,1.53,0.025,0.023,1.58
1581,1581.0,45424.0,20.9,8.75,4.91,650.9,10.8,3.1,0.025,0.069,2.98
1582,1582.0,45424.0,19.6,8.63,12.5,365.2,3.6,1.17,0.025,0.012,2.48
1583,1583.0,45424.0,17.6,7.82,7.95,407.8,105.2,1.95,0.171,0.076,4.12
1584,1584.0,45424.0,13.8,8.1,12.48,253.6,3.2,1.86,0.025,0.012,2.65
1585,1585.0,45424.0,21.4,8.5,11.97,515.3,21.8,2.79,0.134,0.066,3.51
1586,1586.0,45424.0,19.4,7.71,13.66,359.6,6.7,1.51,0.038,0.032,3.25
1587,1587.0,45424.0,19.6,9.05,11.72,234.3,6.9,1.99,0.05,0.033,2.53
1588,1588.0,45424.0,20.8,8.34,10.82,252.7,8.9,0.95,0.025,0.021,2.14
1589,1589.0,45424.0,19.8,8.79,11.32,237.8,7.6,2.06,0.025,0.015,2.88
1590,1590.0,45424.0,17.8,8.43,11.24,193.5,15.8,1.77,0.025,0.047,1.88
1591,1591.0,45424.0,10.3,8.29,13.87,240.6,8.4,1.04,0.025,0.013,2.81
1592,1592.0,45424.0,12.6,8.28,10.69,244.5,42.0,1.78,0.025,0.045,2.76
1593,1593.0,45424.0,12.2,8.12,9.68,277.4,2.9,2.04,0.025,0.012,2.75
1594,1594.0,45424.0,17.3,8.37,9.43,127.1,17.8,0.73,0.025,0.01,3.47
1595,1595.0,45424.0,11.4,7.44,7.09,163.7,3.2,1.55,0.025,0.014,2.09
1597,1597.0,45424.0,18.5,7.4,11.04,342.5,1.5,0.73,0.025,0.009,2.65
1598,1598.0,45424.0,15.9,8.09,10.14,696.0,15.4,1.99,0.025,0.026,2.74
1599,1599.0,45425.0,23.1,8.16,9.9,423.3,7.2,1.92,0.025,0.038,2.87
1600,1600.0,45425.0,23.2,8.77,9.17,1042.7,5.2,3.12,0.025,0.026,2.01
1601,1601.0,45425.0,24.5,7.59,11.81,759.1,13.8,5.12,0.054,0.059,3.6
1602,1602.0,45425.0,23.8,8.3,8.84,876.3,2.9,4.31,0.046,0.074,6.27
1603,1603.0,45425.0,22.7,7.71,8.42,1201.0,18.4,5.45,0.034,0.084,10.18
1604,1604.0,45425.0,21.9,8.27,8.39,1062.8,47.7,4.37,0.043,0.05,1.83
1606,1606.0,45425.0,22.7,7.55,8.24,447.1,5.4,2.3,0.072,0.032,3.48
1607,1607.0,45425.0,25.5,8.21,10.3,960.1,16.8,5.92,0.025,0.069,3.3
1608,1608.0,45425.0,23.3,7.72,7.56,1233.0,68.0,3.94,0.148,0.041,6.54
1609,1609.0,45425.0,27.2,9.99,24.21,1072.6,10.8,6.48,0.057,0.345,2.77
1610,1610.0,45425.0,25.7,8.6,10.2,1167.0,17.8,5.33,0.116,0.184,4.93
1611,1611.0,45425.0,22.2,8.44,8.93,427.0,14.2,2.74,0.025,0.005,0.98
1612,1612.0,45425.0,21.9,8.2,8.56,721.6,34.6,5.59,0.337,0.141,3.34
1613,1613.0,45425.0,18.5,8.53,10.85,437.3,3.4,2.39,0.025,0.005,1.22
1614,1614.0,45425.0,19.3,8.35,10.06,465.6,13.7,1.57,0.025,0.005,2.85
1615,1615.0,45425.0,19.4,7.84,7.66,555.8,4.3,0.85,0.025,0.005,3.59
1616,1616.0,45425.0,21.5,8.49,17.52,577.3,11.9,3.66,0.025,0.057,1.83
1617,1617.0,45425.0,16.9,8.31,8.97,564.8,12.9,0.81,0.025,0.032,10.21
1618,1618.0,45425.0,22.8,8.04,7.21,788.4,12.3,3.41,0.065,0.06,0.94
1619,1619.0,45425.0,23.5,8.43,12.11,742.2,8.6,3.7,0.035,0.039,1.04
1620,1620.0,45425.0,23.6,8.62,15.19,946.1,6.6,3.77,0.033,0.061,1.08
1621,1621.0,45425.0,23.6,8.76,14.91,730.5,7.0,3.56,0.035,0.054,1.07
1622,1622.0,45425.0,22.7,8.24,8.39,285.8,1.0,1.51,0.025,0.005,1.05
1623,1623.0,45425.0,22.7,8.89,16.49,2615.5,14.4,4.13,0.034,0.079,1.44
1624,1624.0,45425.0,22.3,8.13,8.07,273.0,7.0,1.8,0.025,0.01,0.9
1625,1625.0,45425.0,23.3,8.5,13.37,951.6,11.4,6.98,0.173,0.09,4.72
1626,1626.0,45425.0,23.9,9.42,20.2,940.1,22.6,5.62,0.08,0.012,2.24
1627,1627.0,45425.0,19.8,8.44,7.23,3938.0,31.7,2.81,0.138,0.096,4.54
1628,1628.0,45425.0,23.1,9.42,12.87,25215.2,18.2,14.01,0.122,0.136,1.83
1629,1629.0,45425.0,21.2,8.55,8.61,7134.1,142.5,6.29,0.104,0.099,1.32
1630,1630.0,45425.0,25.2,8.12,10.79,37278.8,1509.4,7.98,0.117,0.133,2.14
1631,1631.0,45425.0,23.2,8.15,6.18,4092.0,56.4,7.47,0.025,0.108,1.4
1632,1632.0,45425.0,22.8,8.17,8.15,2769.2,32.0,7.48,0.371,0.161,3.81
1633,1633.0,45425.0,21.3,8.42,2.78,16387.7,46.0,11.09,0.402,0.184,2.03
1634,1634.0,45425.0,19.6,8.2,9.77,1388.4,34.3,6.81,0.025,0.098,3.98
1635,1635.0,45425.0,20.9,8.77,10.92,526.1,2.7,4.21,0.025,0.015,1.41
1636,1636.0,45425.0,20.8,8.42,9.01,517.7,4.6,2.84,0.025,0.029,1.38
1637,1637.0,45425.0,14.7,8.32,11.23,616.6,5.3,2.45,0.025,0.014,3.1
1638,1638.0,45425.0,23.6,8.46,10.59,808.2,8.0,3.12,0.025,0.037,9.03
1639,1639.0,45425.0,17.9,8.73,10.08,640.3,2.5,2.0,0.025,0.014,2.86
1641,1641.0,45425.0,24.1,8.27,10.32,640.7,78.8,2.65,0.025,0.055,3.35
1642,1642.0,45425.0,20.6,7.94,5.87,1104.1,53.3,0.73,0.04,0.039,4.02
1643,1643.0,45425.0,24.7,8.32,14.65,939.3,19.0,1.18,0.04,0.024,6.49
1644,1644.0,45425.0,22.6,8.48,10.13,368.8,10.9,1.9,0.025,0.01,1.73
1645,1645.0,45425.0,21.5,8.14,3.2,1276.7,14.0,6.83,1.092,0.192,6.37
1646,1646.0,45425.0,17.2,8.64,11.45,601.9,0.7,1.98,0.025,0.005,3.42
1647,1647.0,45425.0,25.2,9.04,16.28,646.0,11.5,3.08,0.025,0.048,1.06
1648,1648.0,45425.0,21.5,9.35,3.05,1215.9,7.9,7.87,0.057,0.519,1.05
1649,1649.0,45425.0,21.8,8.04,7.32,567.9,9.3,2.2,0.063,0.037,2.67
1650,1650.0,45425.0,24.0,7.93,8.2,19482.8,1.9,3.08,0.025,0.031,1.39
1651,1651.0,45425.0,23.0,9.3,17.36,830.1,19.1,3.97,0.03,0.037,2.77
1652,1652.0,45425.0,20.7,8.1,7.62,467.6,1.0,1.05,0.025,0.014,2.04
1653,1653.0,45425.0,21.5,8.92,16.2,695.9,9.9,4.0,0.025,0.018,1.03
1654,1654.0,45425.0,24.0,8.37,8.71,751.6,19.1,3.94,0.127,0.07,1.47
1655,1655.0,45425.0,20.0,8.0,7.79,38112.4,18.3,13.74,0.708,0.068,2.76
1656,1656.0,45425.0,23.4,9.29,12.46,3016.8,123.0,8.6,0.025,0.152,2.87
1657,1657.0,45425.0,24.1,6.5,6.81,43139.5,8.7,4.2,0.781,0.005,1.62
1658,1658.0,45425.0,21.0,8.51,8.78,556.4,14.4,1.12,0.026,0.016,4.11
1659,1659.0,45425.0,24.7,8.63,9.95,540.7,3.6,0.98,0.025,0.005,4.22
1660,1660.0,45425.0,24.9,8.96,17.45,754.5,29.6,3.56,0.025,0.058,2.45
1661,1661.0,45425.0,26.2,7.93,7.98,941.0,32.3,5.02,0.351,0.104,4.43
1662,1662.0,45425.0,25.5,7.99,6.61,786.0,34.9,3.72,0.111,0.1,5.4
1663,1663.0,45425.0,23.7,8.28,8.03,628.3,5.0,2.91,0.025,0.016,4.93
1664,1664.0,45425.0,23.0,8.09,8.12,589.8,10.0,0.92,0.025,0.025,5.74
1665,1665.0,45425.0,17.6,8.2,9.34,526.1,7.6,0.97,0.025,0.016,3.39
1666,1666.0,45425.0,18.0,8.67,7.91,1202.4,58.4,4.25,0.025,0.071,4.4
1667,1667.0,45425.0,20.7,8.52,9.38,1271.0,41.8,5.05,0.137,0.092,1.95
1668,1668.0,45425.0,15.9,8.59,8.78,825.2,14.2,2.0,0.025,0.034,3.67
1669,1669.0,45425.0,19.0,8.45,8.44,686.1,2.2,1.61,0.025,0.014,2.1
1670,1670.0,45425.0,17.4,8.21,7.25,423.7,7.4,1.71,0.025,0.005,1.33
1671,1671.0,45425.0,16.3,8.41,8.37,372.7,107.1,8.07,0.025,0.022,4.37
1672,1672.0,45425.0,20.7,8.02,8.67,903.9,1.9,0.96,0.025,0.005,1.11
1673,1673.0,45425.0,21.2,8.21,7.78,549.7,42.0,4.82,0.025,0.12,3.66
1674,1674.0,45425.0,18.3,8.19,7.65,1343.4,4.3,1.48,0.025,0.016,1.39
1675,1675.0,45425.0,13.8,8.4,8.62,323.0,140.1,8.09,0.025,0.119,1.51
1676,1676.0,45425.0,19.1,8.12,7.41,513.2,94.3,6.61,0.025,0.154,5.11
1677,1677.0,45425.0,18.4,8.27,7.58,799.8,10.3,1.63,0.025,0.031,4.96
1678,1678.0,45425.0,16.9,8.3,15.17,659.6,2.2,1.42,0.025,0.005,4.28
1679,1679.0,45425.0,13.5,7.9,8.16,646.9,79.8,6.51,0.153,0.153,4.07
1680,1680.0,45425.0,19.4,8.3,8.34,712.1,25.8,1.71,0.025,0.045,3.45
1681,1681.0,45425.0,13.9,7.87,7.66,489.6,3.4,1.34,0.025,0.021,3.86
1682,1682.0,45425.0,23.5,9.36,9.84,2900.5,20.9,7.15,0.025,0.084,0.79
1685,1685.0,45425.0,21.6,8.28,8.26,1954.7,47.6,5.7,0.03,0.096,0.77
1686,1686.0,45425.0,22.6,8.66,10.52,2825.6,33.1,5.64,0.025,0.061,0.68
1687,1687.0,45425.0,24.3,9.44,11.09,1265.4,17.7,5.73,0.046,0.056,0.91
1689,1689.0,45425.0,23.3,8.39,24.36,940.2,13.9,4.68,0.037,0.093,5.42
1690,1690.0,45425.0,24.0,8.01,4.49,1749.8,61.2,6.31,0.404,0.06,2.49
1692,1692.0,45425.0,24.8,8.72,12.78,978.3,1.2,1.03,0.072,0.087,1.1
1693,1693.0,45425.0,24.3,9.01,12.05,867.3,12.5,4.88,0.043,0.045,1.14
1694,1694.0,45425.0,25.0,8.74,8.09,1452.0,33.1,6.07,0.027,0.035,0.6
1695,1695.0,45425.0,24.8,8.93,8.29,347.3,6.0,1.61,0.025,0.01,2.0
1696,1696.0,45425.0,25.4,8.07,8.59,919.8,9.6,3.29,0.041,0.023,5.22
1697,1697.0,45425.0,25.4,8.07,11.74,1138.3,13.4,4.82,0.025,0.039,6.88
1698,1698.0,45425.0,26.2,7.88,7.02,1064.8,17.0,5.95,0.025,0.045,2.64
1699,1699.0,45425.0,23.5,8.68,12.21,639.0,2.9,4.45,0.025,0.029,2.08
1700,1700.0,45425.0,23.4,8.42,11.26,889.6,4.2,4.07,0.025,0.019,0.4
1701,1701.0,45425.0,23.6,8.4,9.59,918.2,4.2,4.24,0.025,0.019,0.4
1702,1702.0,45425.0,23.9,7.9,8.93,681.6,4.7,5.58,0.025,0.031,0.83
1703,1703.0,45425.0,23.2,8.25,7.59,1559.1,8.6,5.88,0.118,0.143,5.19
1704,1704.0,45425.0,17.1,8.45,10.04,753.8,11.0,1.64,0.025,0.005,2.38
1705,1705.0,45425.0,20.9,8.49,6.6,808.2,26.0,1.35,0.025,0.005,2.06
1706,1706.0,45425.0,16.0,8.65,11.81,933.8,29.6,2.42,0.025,0.068,7.1
1707,1707.0,45425.0,17.5,8.36,8.31,571.9,12.3,3.18,0.025,0.136,6.43
1708,1708.0,45425.0,17.3,8.46,8.18,1292.4,16.1,4.36,0.025,0.065,1.58
1709,1709.0,45425.0,15.5,8.72,8.25,1027.3,25.4,4.31,0.025,0.092,4.46
1710,1710.0,45425.0,19.8,8.26,6.98,1005.6,298.0,4.85,0.025,0.192,2.55
1711,1711.0,45425.0,18.8,8.06,8.09,1513.4,22.5,4.6,0.025,0.102,0.82
1712,1712.0,45425.0,21.5,8.06,8.1,531.4,30.5,2.29,0.025,0.031,3.6
1713,1713.0,45425.0,21.0,8.02,8.85,2221.5,2.6,4.33,0.051,0.137,6.0
1714,1714.0,45425.0,22.5,8.42,8.57,743.5,15.2,2.62,0.025,0.031,3.69
1715,1715.0,45425.0,22.5,7.91,7.62,660.0,21.7,7.91,0.101,0.082,2.03
1716,1716.0,45425.0,13.3,7.78,8.87,716.7,5.5,2.46,0.05,0.022,1.46
1717,1717.0,45425.0,24.3,8.07,10.52,853.5,28.4,4.27,0.025,0.086,1.77
1718,1718.0,45425.0,18.8,8.17,8.18,513.3,4.1,2.31,0.025,0.013,0.68
1719,1719.0,45425.0,18.9,7.7,5.08,650.1,19.3,2.1,0.025,0.065,1.1
1720,1720.0,45425.0,22.9,8.38,9.14,821.5,6.1,1.66,0.025,0.022,3.38
1722,1722.0,45425.0,18.6,8.5,9.65,994.6,62.5,3.1,0.094,0.052,3.08
1723,1723.0,45425.0,17.1,8.39,7.19,696.3,12.3,4.71,0.025,0.081,2.69
1724,1724.0,45425.0,22.0,7.95,7.75,520.6,50.7,0.78,0.025,0.028,3.7
1725,1725.0,45425.0,23.6,8.31,8.18,2406.9,39.1,4.4,0.025,0.051,14.83
1726,1726.0,45425.0,25.1,8.08,7.09,1572.8,58.3,8.39,0.025,0.11,6.1
1727,1727.0,45425.0,22.7,8.47,9.54,942.7,44.4,5.75,0.025,0.047,0.59
1728,1728.0,45425.0,26.6,8.2,9.18,1050.8,40.7,2.34,0.055,0.02,2.09
1729,1729.0,45425.0,24.3,8.36,7.17,2171.0,122.5,4.55,0.035,0.135,4.98
1730,1730.0,45425.0,27.1,8.15,7.19,706.7,12.3,1.43,0.025,0.02,2.76
1732,1732.0,45425.0,13.6,8.1,8.26,1016.5,10.2,3.22,0.029,0.028,5.05
1733,1733.0,45425.0,16.7,8.01,5.78,775.5,6.5,0.98,0.025,0.076,5.07
1734,1734.0,45425.0,22.5,8.14,6.13,976.2,123.6,3.1,0.025,0.212,6.64
1735,1735.0,45425.0,18.6,8.06,7.95,648.9,11.4,1.49,0.025,0.05,4.33
1736,1736.0,45425.0,15.0,8.0,9.01,486.2,4.2,1.17,0.025,0.005,4.11
1737,1737.0,45425.0,20.0,8.51,6.97,950.4,7.7,1.39,0.025,0.032,2.45
1738,1738.0,45425.0,26.4,8.71,13.79,1550.5,24.6,5.88,0.025,0.067,3.74
1740,1740.0,45425.0,18.9,8.13,8.15,0.6,1.0,1.7,0.025,0.064,4.22
1741,1741.0,45425.0,20.7,8.4,7.18,519.8,22.4,1.83,0.025,0.005,3.69
1742,1742.0,45425.0,25.2,8.64,5.52,1165.5,7.5,4.08,0.026,0.05,1.45
1743,1743.0,45425.0,23.5,9.03,7.11,724.1,48.5,2.95,0.025,0.041,1.5
1744,1744.0,45425.0,24.6,8.83,9.05,1035.6,18.8,3.13,0.025,0.082,5.21
1745,1745.0,45425.0,21.8,8.57,6.86,843.1,6.4,2.72,0.025,0.005,5.44
1746,1746.0,45425.0,16.3,8.23,8.01,657.4,24.8,1.56,0.025,0.005,2.26
1747,1747.0,45425.0,25.2,8.47,17.94,1104.9,44.7,4.66,0.267,0.098,4.46
1748,1748.0,45425.0,17.5,8.36,8.64,895.8,560.2,2.69,0.032,0.011,1.55
1749,1749.0,45425.0,20.3,8.31,9.69,972.1,249.5,2.01,0.025,0.012,1.92
1750,1750.0,45425.0,21.8,8.59,11.47,1790.3,67.9,9.52,0.06,0.169,5.53
1751,1751.0,45425.0,20.0,8.46,8.96,969.4,231.4,2.37,0.025,0.044,1.59
1752,1752.0,45425.0,11.0,8.13,10.91,288.3,17.5,8.38,0.025,0.067,0.81
1753,1753.0,45425.0,13.9,8.2,11.09,302.7,42.2,10.8,0.078,0.14,1.24
1754,1754.0,45425.0,16.7,7.94,8.91,394.9,12.9,17.25,0.025,0.06,1.23
1755,1755.0,45425.0,9.9,8.92,10.92,1208.9,23.1,6.2,0.107,0.145,0.86
1756,1756.0,45425.0,20.8,8.55,9.62,960.4,135.4,1.63,0.025,0.03,1.96
1758,1758.0,45425.0,18.2,8.57,8.98,710.9,145.7,1.86,0.025,0.036,1.82
1759,1759.0,45425.0,19.3,9.02,12.21,2040.1,2.2,6.77,0.025,0.026,0.64
1760,1760.0,45425.0,15.8,8.55,9.98,737.5,12.0,1.71,0.025,0.01,5.29
1761,1761.0,45425.0,12.5,8.48,12.09,167.5,3.6,4.71,0.025,0.038,0.44
1762,1762.0,45425.0,12.8,7.55,10.99,302.3,63.7,1.7,0.025,0.022,2.69
1763,1763.0,45425.0,10.4,7.89,12.12,177.9,50.5,3.69,0.025,0.018,1.41
1764,1764.0,45425.0,19.7,8.56,7.91,829.1,78.5,9.02,0.074,0.156,3.24
1765,1765.0,45425.0,19.4,7.44,10.43,772.8,6.4,5.15,0.158,0.1,5.99
1766,1766.0,45425.0,19.3,8.53,9.56,573.9,22.0,3.07,0.025,0.092,2.56
1767,1767.0,45425.0,19.3,8.13,8.74,792.9,8.2,3.94,0.072,0.045,2.99
1769,1769.0,45425.0,17.1,8.46,10.01,312.9,38.4,4.19,0.075,0.063,2.49
1770,1770.0,45425.0,15.6,8.63,10.11,297.5,100.1,4.53,0.025,0.084,2.16
1771,1771.0,45425.0,19.0,7.67,12.36,525.5,0.5,2.68,0.092,0.026,0.42
1772,1772.0,45425.0,20.5,9.02,10.72,253.8,1.9,1.49,0.025,0.021,1.1
1773,1773.0,45425.0,20.8,8.38,8.01,468.3,5.8,4.2,0.081,0.095,1.64
1774,1774.0,45425.0,21.1,8.43,10.64,524.4,13.5,3.86,0.025,0.036,2.36
1775,1775.0,45425.0,21.3,8.47,8.63,671.8,4.1,2.42,0.048,0.045,2.02
1776,1776.0,45425.0,19.4,7.56,10.14,132.1,4.0,2.03,0.025,0.012,1.81
1777,1777.0,45425.0,21.2,9.09,6.11,223.6,6.5,2.99,0.032,0.036,0.79
1778,1778.0,45425.0,23.8,8.64,10.38,640.3,20.6,8.84,0.025,0.147,3.09
1779,1779.0,45425.0,17.4,8.52,7.97,453.1,80.4,2.52,0.268,0.095,3.9
1780,1780.0,45425.0,21.2,9.19,11.19,254.7,3.1,1.68,0.025,0.026,1.5
1781,1781.0,45425.0,20.0,8.72,4.62,644.6,13.0,3.07,0.028,0.074,3.38
1782,1782.0,45425.0,18.6,8.26,8.38,370.8,3.1,1.16,0.025,0.013,2.56
1783,1783.0,45425.0,17.4,7.82,7.9,404.8,111.7,1.93,0.164,0.074,3.96
1784,1784.0,45425.0,13.4,8.03,12.57,253.6,2.4,1.87,0.025,0.012,2.66
1785,1785.0,45425.0,17.9,8.12,7.43,531.5,22.2,2.95,0.143,0.067,3.61
1786,1786.0,45425.0,19.1,7.96,12.66,369.5,4.7,1.49,0.03,0.031,3.32
1787,1787.0,45425.0,19.2,9.01,10.15,235.6,5.7,2.23,0.052,0.034,2.56
1788,1788.0,45425.0,19.2,8.24,9.99,252.4,10.0,0.94,0.025,0.022,2.17
1789,1789.0,45425.0,18.7,8.61,10.32,240.8,7.7,2.04,0.025,0.014,2.92
1790,1790.0,45425.0,18.8,8.5,10.61,194.1,10.7,1.82,0.025,0.048,1.88
1791,1791.0,45425.0,11.3,8.49,13.73,238.6,8.4,1.04,0.025,0.015,2.86
1792,1792.0,45425.0,12.8,8.41,10.94,245.2,14.3,1.74,0.025,0.035,2.68
1793,1793.0,45425.0,11.7,8.11,9.83,278.9,2.0,1.79,0.025,0.012,2.62
1794,1794.0,45425.0,17.0,7.92,8.55,128.5,12.4,1.07,0.025,0.022,3.52
1795,1795.0,45425.0,11.9,7.48,7.14,165.1,2.0,1.56,0.025,0.012,2.09
1796,1796.0,45425.0,17.3,7.4,8.83,192.8,4.9,2.47,0.037,0.027,2.04
1797,1797.0,45425.0,17.9,7.25,9.51,345.7,1.4,0.78,0.025,0.009,2.54
1798,1798.0,45425.0,15.9,8.15,9.59,695.1,17.9,2.15,0.025,0.026,2.88
1799,1799.0,45426.0,23.3,8.06,9.42,434.1,7.5,1.81,0.026,0.035,2.88
1800,1800.0,45426.0,23.2,8.85,10.1,998.8,8.0,2.91,0.025,0.024,2.46
1801,1801.0,45426.0,23.5,7.3,9.34,815.3,16.8,5.16,0.06,0.062,4.57
1802,1802.0,45426.0,23.7,8.3,10.6,834.1,3.8,4.16,0.049,0.077,6.79
1803,1803.0,45426.0,21.1,7.74,9.61,1228.2,11.4,3.71,0.035,0.058,9.95
1804,1804.0,45426.0,22.6,8.26,8.52,1001.6,46.3,3.75,0.037,0.039,2.12
1805,1805.0,45426.0,21.7,7.89,8.67,892.2,7.1,3.87,0.025,0.049,3.66
1806,1806.0,45426.0,22.9,7.68,10.34,450.8,24.0,2.31,0.046,0.032,3.53
1807,1807.0,45426.0,22.4,7.86,7.86,967.4,12.9,5.6,0.039,0.071,2.95
1808,1808.0,45426.0,24.1,7.87,10.6,1254.0,31.4,3.54,0.259,0.049,6.32
1809,1809.0,45426.0,23.8,9.59,21.36,1111.6,13.2,5.43,0.047,0.37,3.13
1810,1810.0,45426.0,23.8,8.35,11.95,1152.7,17.7,4.95,0.122,0.184,4.81
1811,1811.0,45426.0,22.0,8.54,10.22,424.7,4.7,2.77,0.025,0.005,0.95
1812,1812.0,45426.0,20.4,8.11,9.6,731.2,34.2,5.63,0.619,0.122,4.42
1813,1813.0,45426.0,19.5,8.58,11.59,432.2,4.2,2.3,0.025,0.005,1.23
1814,1814.0,45426.0,20.4,8.36,10.57,466.8,9.6,1.69,0.025,0.005,2.95
1815,1815.0,45426.0,22.9,8.19,14.89,537.5,3.9,0.84,0.025,0.005,3.5
1816,1816.0,45426.0,21.8,8.99,14.42,577.0,8.0,3.5,0.025,0.052,1.72
1817,1817.0,45426.0,15.4,8.21,9.07,573.4,166.0,2.31,0.025,0.102,10.72
1818,1818.0,45426.0,22.8,8.0,6.94,834.0,12.8,3.51,0.067,0.062,0.97
1819,1819.0,45426.0,22.8,8.24,10.54,721.3,9.8,3.38,0.057,0.035,1.04
1820,1820.0,45426.0,22.7,8.29,11.92,839.6,10.7,3.51,0.033,0.056,1.07
1821,1821.0,45426.0,22.1,8.4,10.09,688.5,7.7,3.25,0.064,0.042,1.09
