,Date,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
1612,45425.0,21.9,8.2,8.56,721.6,34.6,5.59,0.337,0.141,3.34
1613,45425.0,18.5,8.53,10.85,437.3,3.4,2.39,0.025,0.005,1.22
1614,45425.0,19.3,8.35,10.06,465.6,13.7,1.57,0.025,0.005,2.85
1615,45425.0,19.4,7.84,7.66,555.8,4.3,0.85,0.025,0.005,3.59
1616,45425.0,21.5,8.49,17.52,577.3,11.9,3.66,0.025,0.057,1.83
1617,45425.0,16.9,8.31,8.97,564.8,12.9,0.81,0.025,0.032,10.21
1618,45425.0,22.8,8.04,7.21,788.4,12.3,3.41,0.065,0.06,0.94
1619,45425.0,23.5,8.43,12.11,742.2,8.6,3.70,0.035,0.039,1.04
1620,45425.0,23.6,8.62,15.19,946.1,6.6,3.77,0.033,0.061,1.08
1621,45425.0,23.6,8.76,14.91,730.5,7.0,3.56,0.035,0.054,1.07
1622,45425.0,22.7,8.24,8.39,285.8,1.0,1.51,0.025,0.005,1.05
1623,45425.0,22.7,8.89,16.49,2615.5,14.4,4.13,0.034,0.079,1.44
1624,45425.0,22.3,8.13,8.07,273.0,7.0,1.80,0.025,0.01,0.9
1625,45425.0,23.3,8.5,13.37,951.6,11.4,6.98,0.173,0.09,4.72
1626,45425.0,23.9,9.42,20.20,940.1,22.6,5.62,0.08,0.012,2.24
1627,45425.0,19.8,8.44,7.23,3938.0,31.7,2.81,0.138,0.096,4.54
1628,45425.0,23.1,9.42,12.87,25215.2,18.2,14.01,0.122,0.136,1.83
1629,45425.0,21.2,8.55,8.61,7134.1,142.5,6.29,0.104,0.099,1.32
1630,45425.0,25.2,8.12,10.79,37278.8,1509.4,7.98,0.117,0.133,2.14
1631,45425.0,23.2,8.15,6.18,4092.0,56.4,7.47,0.025,0.108,1.4
1632,45425.0,22.8,8.17,8.15,2769.2,32.0,7.48,0.371,0.161,3.81
1633,45425.0,21.3,8.42,2.78,16387.7,46.0,11.09,0.402,0.184,2.03
1634,45425.0,19.6,8.2,9.77,1388.4,34.3,6.81,0.025,0.098,3.98
1635,45425.0,20.9,8.77,10.92,526.1,2.7,4.21,0.025,0.015,1.41
1636,45425.0,20.8,8.42,9.01,517.7,4.6,2.84,0.025,0.029,1.38
1637,45425.0,14.7,8.32,11.23,616.6,5.3,2.45,0.025,0.014,3.1
1638,45425.0,23.6,8.46,10.59,808.2,8.0,3.12,0.025,0.037,9.03
1639,45425.0,17.9,8.73,10.08,640.3,2.5,2.00,0.025,0.014,2.86
1640,45425.0,,,,,,,,,
1641,45425.0,24.1,8.27,10.32,640.7,78.8,2.65,0.025,0.055,3.35
1642,45425.0,20.6,7.94,5.87,1104.1,53.3,0.73,0.04,0.039,4.02
1643,45425.0,24.7,8.32,14.65,939.3,19.0,1.18,0.04,0.024,6.49
1644,45425.0,22.6,8.48,10.13,368.8,10.9,1.90,0.025,0.01,1.73
1645,45425.0,21.5,8.14,3.20,1276.7,14.0,6.83,1.092,0.192,6.37
1646,45425.0,17.2,8.64,11.45,601.9,0.7,1.98,0.025,0.005,3.42
1647,45425.0,25.2,9.04,16.28,646.0,11.5,3.08,0.025,0.048,1.06
1648,45425.0,21.5,9.35,3.05,1215.9,7.9,7.87,0.057,0.519,1.05
1649,45425.0,21.8,8.04,7.32,567.9,9.3,2.20,0.063,0.037,2.67
1650,45425.0,24.0,7.93,8.20,19482.8,1.9,3.08,0.025,0.031,1.39
1651,45425.0,23.0,9.3,17.36,830.1,19.1,3.97,0.03,0.037,2.77
1652,45425.0,20.7,8.1,7.62,467.6,1.0,1.05,0.025,0.014,2.04
1653,45425.0,21.5,8.92,16.20,695.9,9.9,4.00,0.025,0.018,1.03
1654,45425.0,24.0,8.37,8.71,751.6,19.1,3.94,0.127,0.07,1.47
1655,45425.0,20.0,8.0,7.79,38112.4,18.3,13.74,0.708,0.068,2.76
1656,45425.0,23.4,9.29,12.46,3016.8,123.0,8.60,0.025,0.152,2.87
1657,45425.0,24.1,6.5,6.81,43139.5,8.7,4.20,0.781,0.005,1.62
1658,45425.0,21.0,8.51,8.78,556.4,14.4,1.12,0.026,0.016,4.11
1659,45425.0,24.7,8.63,9.95,540.7,3.6,0.98,0.025,0.005,4.22
1660,45425.0,24.9,8.96,17.45,754.5,29.6,3.56,0.025,0.058,2.45
1661,45425.0,26.2,7.93,7.98,941.0,32.3,5.02,0.351,0.104,4.43
1662,45425.0,25.5,7.99,6.61,786.0,34.9,3.72,0.111,0.1,5.4
1663,45425.0,23.7,8.28,8.03,628.3,5.0,2.91,0.025,0.016,4.93
1664,45425.0,23.0,8.09,8.12,589.8,10.0,0.92,0.025,0.025,5.74
1665,45425.0,17.6,8.2,9.34,526.1,7.6,0.97,0.025,0.016,3.39
1666,45425.0,18.0,8.67,7.91,1202.4,58.4,4.25,0.025,0.071,4.4
1667,45425.0,20.7,8.52,9.38,1271.0,41.8,5.05,0.137,0.092,1.95
1668,45425.0,15.9,8.59,8.78,825.2,14.2,2.00,0.025,0.034,3.67
1669,45425.0,19.0,8.45,8.44,686.1,2.2,1.61,0.025,0.014,2.1
1670,45425.0,17.4,8.21,7.25,423.7,7.4,1.71,0.025,0.005,1.33
1671,45425.0,16.3,8.41,8.37,372.7,107.1,8.07,0.025,0.022,4.37
1672,45425.0,20.7,8.02,8.67,903.9,1.9,0.96,0.025,0.005,1.11
1673,45425.0,21.2,8.21,7.78,549.7,42.0,4.82,0.025,0.12,3.66
1674,45425.0,18.3,8.19,7.65,1343.4,4.3,1.48,0.025,0.016,1.39
1675,45425.0,13.8,8.4,8.62,323.0,140.1,8.09,0.025,0.119,1.51
1676,45425.0,19.1,8.12,7.41,513.2,94.3,6.61,0.025,0.154,5.11
1677,45425.0,18.4,8.27,7.58,799.8,10.3,1.63,0.025,0.031,4.96
1678,45425.0,16.9,8.3,15.17,659.6,2.2,1.42,0.025,0.005,4.28
1679,45425.0,13.5,7.9,8.16,646.9,79.8,6.51,0.153,0.153,4.07
1680,45425.0,19.4,8.3,8.34,712.1,25.8,1.71,0.025,0.045,3.45
1681,45425.0,13.9,7.87,7.66,489.6,3.4,1.34,0.025,0.021,3.86
1682,45425.0,23.5,9.36,9.84,2900.5,20.9,7.15,0.025,0.084,0.79
1683,45425.0,24.1,8.24,9.58,--,32.8,7.10,0.025,0.133,0.93
1684,45425.0,21.6,7.74,8.97,40410.7,430.2,,,,
1685,45425.0,21.6,8.28,8.26,1954.7,47.6,5.70,0.03,0.096,0.77
1686,45425.0,22.6,8.66,10.52,2825.6,33.1,5.64,0.025,0.061,0.68
1687,45425.0,24.3,9.44,11.09,1265.4,17.7,5.73,0.046,0.056,0.91
1688,45425.0,23.0,8.28,--,1013.6,10.1,2.65,0.054,0.108,5.39
1689,45425.0,23.3,8.39,24.36,940.2,13.9,4.68,0.037,0.093,5.42
1690,45425.0,24.0,8.01,4.49,1749.8,61.2,6.31,0.404,0.06,2.49
1691,45425.0,25.5,8.86,--,674.4,42.9,5.31,0.039,0.063,3.01
1692,45425.0,24.8,8.72,12.78,978.3,1.2,1.03,0.072,0.087,1.1
1693,45425.0,24.3,9.01,12.05,867.3,12.5,4.88,0.043,0.045,1.14
1694,45425.0,25.0,8.74,8.09,1452.0,33.1,6.07,0.027,0.035,0.6
1695,45425.0,24.8,8.93,8.29,347.3,6.0,1.61,0.025,0.01,2.0
1696,45425.0,25.4,8.07,8.59,919.8,9.6,3.29,0.041,0.023,5.22
1697,45425.0,25.4,8.07,11.74,1138.3,13.4,4.82,0.025,0.039,6.88
1698,45425.0,26.2,7.88,7.02,1064.8,17.0,5.95,0.025,0.045,2.64
1699,45425.0,23.5,8.68,12.21,639.0,2.9,4.45,0.025,0.029,2.08
1700,45425.0,23.4,8.42,11.26,889.6,4.2,4.07,0.025,0.019,0.4
1701,45425.0,23.6,8.4,9.59,918.2,4.2,4.24,0.025,0.019,0.4
1702,45425.0,23.9,7.9,8.93,681.6,4.7,5.58,0.025,0.031,0.83
1703,45425.0,23.2,8.25,7.59,1559.1,8.6,5.88,0.118,0.143,5.19
1704,45425.0,17.1,8.45,10.04,753.8,11.0,1.64,0.025,0.005,2.38
1705,45425.0,20.9,8.49,6.60,808.2,26.0,1.35,0.025,0.005,2.06
1706,45425.0,16.0,8.65,11.81,933.8,29.6,2.42,0.025,0.068,7.1
1707,45425.0,17.5,8.36,8.31,571.9,12.3,3.18,0.025,0.136,6.43
1708,45425.0,17.3,8.46,8.18,1292.4,16.1,4.36,0.025,0.065,1.58
1709,45425.0,15.5,8.72,8.25,1027.3,25.4,4.31,0.025,0.092,4.46
1710,45425.0,19.8,8.26,6.98,1005.6,298.0,4.85,0.025,0.192,2.55
1711,45425.0,18.8,8.06,8.09,1513.4,22.5,4.60,0.025,0.102,0.82
1712,45425.0,21.5,8.06,8.10,531.4,30.5,2.29,0.025,0.031,3.6
1713,45425.0,21.0,8.02,8.85,2221.5,2.6,4.33,0.051,0.137,6.0
1714,45425.0,22.5,8.42,8.57,743.5,15.2,2.62,0.025,0.031,3.69
1715,45425.0,22.5,7.91,7.62,660.0,21.7,7.91,0.101,0.082,2.03
1716,45425.0,13.3,7.78,8.87,716.7,5.5,2.46,0.05,0.022,1.46
1717,45425.0,24.3,8.07,10.52,853.5,28.4,4.27,0.025,0.086,1.77
1718,45425.0,18.8,8.17,8.18,513.3,4.1,2.31,0.025,0.013,0.68
1719,45425.0,18.9,7.7,5.08,650.1,19.3,2.10,0.025,0.065,1.1
1720,45425.0,22.9,8.38,9.14,821.5,6.1,1.66,0.025,0.022,3.38
1721,45425.0,26.2,8.71,7.57,,8.0,1.30,0.025,0.005,2.95
1722,45425.0,18.6,8.5,9.65,994.6,62.5,3.10,0.094,0.052,3.08
1723,45425.0,17.1,8.39,7.19,696.3,12.3,4.71,0.025,0.081,2.69
1724,45425.0,22.0,7.95,7.75,520.6,50.7,0.78,0.025,0.028,3.7
1725,45425.0,23.6,8.31,8.18,2406.9,39.1,4.40,0.025,0.051,14.83
1726,45425.0,25.1,8.08,7.09,1572.8,58.3,8.39,0.025,0.11,6.1
1727,45425.0,22.7,8.47,9.54,942.7,44.4,5.75,0.025,0.047,0.59
1728,45425.0,26.6,8.2,9.18,1050.8,40.7,2.34,0.055,0.02,2.09
1729,45425.0,24.3,8.36,7.17,2171.0,122.5,4.55,0.035,0.135,4.98
1730,45425.0,27.1,8.15,7.19,706.7,12.3,1.43,0.025,0.02,2.76
1731,45425.0,,,,,,,,,
1732,45425.0,13.6,8.1,8.26,1016.5,10.2,3.22,0.029,0.028,5.05
1733,45425.0,16.7,8.01,5.78,775.5,6.5,0.98,0.025,0.076,5.07
1734,45425.0,22.5,8.14,6.13,976.2,123.6,3.10,0.025,0.212,6.64
1735,45425.0,18.6,8.06,7.95,648.9,11.4,1.49,0.025,0.05,4.33
1736,45425.0,15.0,8.0,9.01,486.2,4.2,1.17,0.025,0.005,4.11
1737,45425.0,20.0,8.51,6.97,950.4,7.7,1.39,0.025,0.032,2.45
1738,45425.0,26.4,8.71,13.79,1550.5,24.6,5.88,0.025,0.067,3.74
1739,45425.0,24.8,9.16,9.03,821.3,20.0,,,,
1740,45425.0,18.9,8.13,8.15,0.6,1.0,1.70,0.025,0.064,4.22
1741,45425.0,20.7,8.4,7.18,519.8,22.4,1.83,0.025,0.005,3.69
1742,45425.0,25.2,8.64,5.52,1165.5,7.5,4.08,0.026,0.05,1.45
1743,45425.0,23.5,9.03,7.11,724.1,48.5,2.95,0.025,0.041,1.5
1744,45425.0,24.6,8.83,9.05,1035.6,18.8,3.13,0.025,0.082,5.21
1745,45425.0,21.8,8.57,6.86,843.1,6.4,2.72,0.025,0.005,5.44
1746,45425.0,16.3,8.23,8.01,657.4,24.8,1.56,0.025,0.005,2.26
1747,45425.0,25.2,8.47,17.94,1104.9,44.7,4.66,0.267,0.098,4.46
1748,45425.0,17.5,8.36,8.64,895.8,560.2,2.69,0.032,0.011,1.55
1749,45425.0,20.3,8.31,9.69,972.1,249.5,2.01,0.025,0.012,1.92
1750,45425.0,21.8,8.59,11.47,1790.3,67.9,9.52,0.06,0.169,5.53
1751,45425.0,20.0,8.46,8.96,969.4,231.4,2.37,0.025,0.044,1.59
1752,45425.0,11.0,8.13,10.91,288.3,17.5,8.38,0.025,0.067,0.81
1753,45425.0,13.9,8.2,11.09,302.7,42.2,10.80,0.078,0.14,1.24
1754,45425.0,16.7,7.94,8.91,394.9,12.9,17.25,0.025,0.06,1.23
1755,45425.0,9.9,8.92,10.92,1208.9,23.1,6.20,0.107,0.145,0.86
1756,45425.0,20.8,8.55,9.62,960.4,135.4,1.63,0.025,0.03,1.96
1757,45425.0,20.0,8.88,11.80,--,19.8,7.23,0.037,0.029,0.94
1758,45425.0,18.2,8.57,8.98,710.9,145.7,1.86,0.025,0.036,1.82
1759,45425.0,19.3,9.02,12.21,2040.1,2.2,6.77,0.025,0.026,0.64
1760,45425.0,15.8,8.55,9.98,737.5,12.0,1.71,0.025,0.01,5.29
1761,45425.0,12.5,8.48,12.09,167.5,3.6,4.71,0.025,0.038,0.44
1762,45425.0,12.8,7.55,10.99,302.3,63.7,1.70,0.025,0.022,2.69
1763,45425.0,10.4,7.89,12.12,177.9,50.5,3.69,0.025,0.018,1.41
1764,45425.0,19.7,8.56,7.91,829.1,78.5,9.02,0.074,0.156,3.24
1765,45425.0,19.4,7.44,10.43,772.8,6.4,5.15,0.158,0.1,5.99
1766,45425.0,19.3,8.53,9.56,573.9,22.0,3.07,0.025,0.092,2.56
1767,45425.0,19.3,8.13,8.74,792.9,8.2,3.94,0.072,0.045,2.99
1768,,,,,,,,,,
1769,45425.0,17.1,8.46,10.01,312.9,38.4,4.19,0.075,0.063,2.49
1770,45425.0,15.6,8.63,10.11,297.5,100.1,4.53,0.025,0.084,2.16
1771,45425.0,19.0,7.67,12.36,525.5,0.5,2.68,0.092,0.026,0.42
1772,45425.0,20.5,9.02,10.72,253.8,1.9,1.49,0.025,0.021,1.1
1773,45425.0,20.8,8.38,8.01,468.3,5.8,4.20,0.081,0.095,1.64
1774,45425.0,21.1,8.43,10.64,524.4,13.5,3.86,0.025,0.036,2.36
1775,45425.0,21.3,8.47,8.63,671.8,4.1,2.42,0.048,0.045,2.02
1776,45425.0,19.4,7.56,10.14,132.1,4.0,2.03,0.025,0.012,1.81
1777,45425.0,21.2,9.09,6.11,223.6,6.5,2.99,0.032,0.036,0.79
1778,45425.0,23.8,8.64,10.38,640.3,20.6,8.84,0.025,0.147,3.09
1779,45425.0,17.4,8.52,7.97,453.1,80.4,2.52,0.268,0.095,3.9
1780,45425.0,21.2,9.19,11.19,254.7,3.1,1.68,0.025,0.026,1.5
1781,45425.0,20.0,8.72,4.62,644.6,13.0,3.07,0.028,0.074,3.38
1782,45425.0,18.6,8.26,8.38,370.8,3.1,1.16,0.025,0.013,2.56
1783,45425.0,17.4,7.82,7.90,404.8,111.7,1.93,0.164,0.074,3.96
1784,45425.0,13.4,8.03,12.57,253.6,2.4,1.87,0.025,0.012,2.66
1785,45425.0,17.9,8.12,7.43,531.5,22.2,2.95,0.143,0.067,3.61
1786,45425.0,19.1,7.96,12.66,369.5,4.7,1.49,0.03,0.031,3.32
1787,45425.0,19.2,9.01,10.15,235.6,5.7,2.23,0.052,0.034,2.56
1788,45425.0,19.2,8.24,9.99,252.4,10.0,0.94,0.025,0.022,2.17
1789,45425.0,18.7,8.61,10.32,240.8,7.7,2.04,0.025,0.014,2.92
1790,45425.0,18.8,8.5,10.61,194.1,10.7,1.82,0.025,0.048,1.88
1791,45425.0,11.3,8.49,13.73,238.6,8.4,1.04,0.025,0.015,2.86
1792,45425.0,12.8,8.41,10.94,245.2,14.3,1.74,0.025,0.035,2.68
1793,45425.0,11.7,8.11,9.83,278.9,2.0,1.79,0.025,0.012,2.62
1794,45425.0,17.0,7.92,8.55,128.5,12.4,1.07,0.025,0.022,3.52
1795,45425.0,11.9,7.48,7.14,165.1,2.0,1.56,0.025,0.012,2.09
1796,45425.0,17.3,7.4,8.83,192.8,4.9,2.47,0.037,0.027,2.04
1797,45425.0,17.9,7.25,9.51,345.7,1.4,0.78,0.025,0.009,2.54
1798,45425.0,15.9,8.15,9.59,695.1,17.9,2.15,0.025,0.026,2.88
1799,45426.0,23.3,8.06,9.42,434.1,7.5,1.81,0.026,0.035,2.88
1800,45426.0,23.2,8.85,10.10,998.8,8.0,2.91,0.025,0.024,2.46
1801,45426.0,23.5,7.3,9.34,815.3,16.8,5.16,0.06,0.062,4.57
1802,45426.0,23.7,8.3,10.60,834.1,3.8,4.16,0.049,0.077,6.79
1803,45426.0,21.1,7.74,9.61,1228.2,11.4,3.71,0.035,0.058,9.95
1804,45426.0,22.6,8.26,8.52,1001.6,46.3,3.75,0.037,0.039,2.12
1805,45426.0,21.7,7.89,8.67,892.2,7.1,3.87,0.025,0.049,3.66
1806,45426.0,22.9,7.68,10.34,450.8,24.0,2.31,0.046,0.032,3.53
1807,45426.0,22.4,7.86,7.86,967.4,12.9,5.60,0.039,0.071,2.95
1808,45426.0,24.1,7.87,10.60,1254.0,31.4,3.54,0.259,0.049,6.32
1809,45426.0,23.8,9.59,21.36,1111.6,13.2,5.43,0.047,0.37,3.13
1810,45426.0,23.8,8.35,11.95,1152.7,17.7,4.95,0.122,0.184,4.81
1811,45426.0,22.0,8.54,10.22,424.7,4.7,2.77,0.025,0.005,0.95
1812,45426.0,20.4,8.11,9.60,731.2,34.2,5.63,0.619,0.122,4.42
1813,45426.0,19.5,8.58,11.59,432.2,4.2,2.30,0.025,0.005,1.23
1814,45426.0,20.4,8.36,10.57,466.8,9.6,1.69,0.025,0.005,2.95
1815,45426.0,22.9,8.19,14.89,537.5,3.9,0.84,0.025,0.005,3.5
1816,45426.0,21.8,8.99,14.42,577.0,8.0,3.50,0.025,0.052,1.72
1817,45426.0,15.4,8.21,9.07,573.4,166.0,2.31,0.025,0.102,10.72
1818,45426.0,22.8,8.0,6.94,834.0,12.8,3.51,0.067,0.062,0.97
1819,45426.0,22.8,8.24,10.54,721.3,9.8,3.38,0.057,0.035,1.04
1820,45426.0,22.7,8.29,11.92,839.6,10.7,3.51,0.033,0.056,1.07
1821,45426.0,22.1,8.4,10.09,688.5,7.7,3.25,0.064,0.042,1.09
1822,45426.0,23.0,8.28,8.88,283.8,1.2,1.54,0.032,0.005,1.06
1823,45426.0,21.3,8.71,11.61,2793.0,14.7,4.32,0.049,0.079,1.62
1824,45426.0,23.3,8.28,8.68,271.8,5.4,1.87,0.025,0.005,0.94
1825,45426.0,22.6,8.23,10.01,914.9,16.6,6.31,0.069,0.09,4.08
1826,45426.0,21.9,8.9,5.30,851.7,12.6,6.65,0.109,0.016,2.38
1827,45426.0,19.5,8.38,6.35,3916.4,42.1,2.46,0.129,0.079,4.44
1828,45426.0,21.9,9.35,11.32,25064.1,17.1,11.50,0.229,0.122,1.77
1829,45426.0,21.3,8.59,11.52,8293.7,101.3,6.06,0.141,0.097,1.33
1830,45426.0,23.0,8.36,15.30,37215.7,91.5,9.22,0.025,0.136,2.07
1831,45426.0,22.7,8.22,6.55,4138.7,44.5,7.96,0.04,0.123,1.53
1832,45426.0,22.9,8.33,8.95,2771.8,50.1,6.79,0.21,0.132,3.43
1833,45426.0,23.7,9.15,--,16519.3,44.2,8.88,0.358,0.123,1.66
1834,45426.0,19.5,8.31,11.11,1387.9,30.5,5.48,0.025,0.094,3.81
1835,45426.0,20.6,8.78,10.68,528.2,3.3,1.40,0.025,0.018,1.75
1836,45426.0,20.7,8.42,8.71,519.7,5.8,2.60,0.025,0.023,1.35
1837,45426.0,14.9,8.27,10.71,638.0,5.2,2.33,0.025,0.015,3.2
1838,45426.0,23.3,8.43,10.53,805.4,7.9,2.78,0.031,0.032,8.71
1839,45426.0,16.8,8.71,10.95,644.2,3.1,1.92,0.025,0.014,3.13
1840,,,,,,,,,,
1841,45426.0,23.8,8.24,10.57,646.4,101.6,2.39,0.025,0.056,3.17
1842,45426.0,21.9,7.94,5.55,1100.8,68.3,0.65,0.03,0.03,3.98
1843,45426.0,20.8,8.02,6.29,956.9,23.8,1.52,0.374,0.036,7.09
1844,45426.0,22.0,8.43,10.59,397.1,21.6,1.83,0.025,0.011,1.99
1845,45426.0,20.8,8.13,3.29,1299.9,15.2,6.56,0.077,0.154,7.15
1846,45426.0,17.2,8.75,12.43,598.7,0.6,2.08,0.025,0.005,3.44
1847,45426.0,23.3,8.93,13.74,680.9,11.6,2.92,0.031,0.047,1.03
1848,45426.0,20.8,9.18,3.66,1236.6,8.2,7.80,0.05,0.636,1.12
1849,45426.0,21.8,8.05,7.50,568.3,8.7,2.22,0.077,0.038,2.72
1850,45426.0,22.3,8.0,10.02,20682.6,1.4,2.79,0.033,0.028,1.18
1851,45426.0,22.2,9.44,16.92,929.7,22.6,4.14,0.033,0.035,2.72
1852,45426.0,20.4,8.31,8.72,466.4,0.9,0.80,0.025,0.014,2.02
1853,45426.0,21.4,8.94,14.16,693.2,8.9,3.60,0.025,0.019,0.83
1854,45426.0,21.4,8.25,8.41,772.9,24.3,3.96,0.119,0.074,1.39
1855,45426.0,24.0,8.6,10.92,25462.4,7.4,13.68,0.837,0.047,2.82
1856,45426.0,22.4,9.31,11.94,3204.0,135.4,8.22,0.086,0.123,1.75
1857,45426.0,25.1,6.89,11.28,43097.3,10.8,4.15,0.824,0.005,1.62
1858,45426.0,19.6,8.75,12.03,570.2,11.3,0.25,0.025,0.013,3.85
1859,45426.0,23.8,8.62,9.68,540.4,4.3,0.83,0.025,0.005,4.18
1860,45426.0,24.9,8.99,16.54,761.5,32.1,3.54,0.025,0.073,2.54
1861,45426.0,25.2,7.68,6.03,951.6,43.6,5.41,0.317,0.114,4.81
1862,45426.0,24.9,8.12,7.95,789.4,22.9,3.72,0.201,0.106,6.01
1863,45426.0,26.5,8.38,15.47,618.3,3.9,2.97,0.025,0.016,4.29
1864,45426.0,21.4,8.07,10.16,597.6,10.5,0.67,0.025,0.023,5.86
1865,45426.0,18.1,8.26,10.48,535.5,37.8,1.19,0.025,0.027,3.56
1866,45426.0,17.8,8.74,9.22,1211.2,59.7,4.48,0.025,0.065,1.76
1867,45426.0,21.1,8.43,8.53,1267.6,51.7,3.91,0.151,0.091,1.84
1868,45426.0,18.1,8.75,12.96,817.4,11.0,1.80,0.025,0.043,4.07
1869,45426.0,17.6,8.73,13.42,680.7,1.7,1.45,0.025,0.014,1.87
1870,45426.0,21.5,8.55,13.30,411.0,5.8,1.50,0.025,0.005,1.35
1871,45426.0,15.4,8.4,8.93,376.7,174.3,9.96,0.025,0.071,4.4
1872,45426.0,20.8,8.2,16.32,896.3,2.5,0.94,0.025,0.005,1.17
1873,45426.0,20.2,8.26,9.38,558.8,43.9,4.50,0.025,0.115,3.66
1874,45426.0,18.4,8.3,9.28,1338.6,5.7,1.47,0.025,0.018,1.56
1875,45426.0,14.6,8.39,9.11,323.0,137.7,8.26,0.025,0.124,1.57
1876,45426.0,19.1,8.13,8.21,545.2,87.0,6.19,0.091,0.133,5.05
1877,45426.0,18.9,8.57,17.66,773.0,14.2,1.44,0.025,0.029,5.31
1878,45426.0,19.0,8.24,16.62,667.5,2.2,1.36,0.025,0.005,4.35
1879,45426.0,15.8,8.28,10.26,623.4,41.6,6.54,0.193,0.138,3.62
1880,45426.0,21.6,8.33,12.93,735.8,16.3,1.54,0.025,0.034,3.51
1881,45426.0,18.0,8.95,24.02,479.4,4.6,1.43,0.025,0.022,4.08
1882,45426.0,24.0,9.35,11.05,2940.6,23.3,7.06,0.025,0.091,0.8
1883,45426.0,24.7,8.26,10.76,--,8.3,6.32,0.033,0.142,0.94
1884,,,,,,,,,,
1885,45426.0,23.3,8.47,10.26,2216.1,40.4,5.63,0.036,0.093,0.86
1886,45426.0,21.8,8.65,10.06,2834.4,33.5,5.64,0.025,0.062,0.72
1887,45426.0,23.2,9.38,11.06,1270.6,21.5,5.77,0.044,0.054,1.26
1888,45426.0,22.8,8.28,28.25,1007.2,10.6,6.05,0.048,0.121,5.38
1889,45426.0,22.8,8.44,27.23,953.2,13.3,5.06,0.034,0.1,5.52
1890,45426.0,25.4,8.26,9.77,1787.5,23.2,6.44,0.377,0.071,2.46
1891,45426.0,24.4,9.02,22.82,703.2,6.2,5.37,0.035,0.066,3.15
1892,45426.0,22.0,7.76,3.43,991.8,1.2,5.62,0.053,0.083,0.93
1893,45426.0,23.5,8.47,8.05,881.3,16.4,4.73,0.071,0.055,1.08
1894,45426.0,23.1,8.73,7.78,1472.4,33.2,6.18,0.038,0.041,0.8
1895,45426.0,24.3,8.91,8.44,348.5,6.5,1.60,0.025,0.011,2.01
1896,45426.0,24.9,8.0,7.62,911.2,10.0,3.25,0.066,0.021,4.76
1897,45426.0,24.0,7.85,8.04,1147.4,11.3,4.96,0.026,0.042,7.66
1898,45426.0,27.1,8.0,7.66,1092.4,13.6,,0.025,0.04,2.95
1899,45426.0,23.0,8.67,11.71,638.4,2.4,4.30,0.025,0.03,1.82
1900,45426.0,23.4,8.4,10.28,906.2,28.4,4.07,0.025,0.018,0.49
1901,45426.0,22.9,8.45,9.35,916.2,4.1,4.49,0.025,0.021,0.4
1902,45426.0,24.3,7.93,8.15,685.8,4.7,5.35,0.025,0.023,0.47
1903,45426.0,19.9,8.47,11.60,1571.6,10.8,6.31,0.087,0.141,5.45
1904,45426.0,18.5,8.44,11.44,746.5,10.3,1.58,0.025,0.005,2.37
1905,45426.0,21.5,8.65,7.54,0.2,5.4,,,,
1906,45426.0,15.0,8.49,14.45,939.9,28.3,2.36,0.026,0.058,7.14
1907,45426.0,17.7,8.33,9.33,576.5,119.7,3.92,0.025,0.155,6.66
1908,45426.0,18.4,8.52,8.20,1290.4,13.0,4.37,0.025,0.067,1.59
1909,45426.0,18.1,8.49,10.08,1118.5,246.4,6.18,0.025,0.181,4.51
1910,45426.0,19.2,8.29,7.51,997.0,322.8,5.44,0.025,0.191,2.5
1911,45426.0,18.5,7.96,8.94,1502.7,13.1,4.26,0.025,0.099,0.83
1912,45426.0,21.5,8.13,10.61,515.1,42.1,2.21,0.025,0.029,3.73
1913,45426.0,22.8,8.37,23.37,2227.7,2.6,4.70,0.053,0.165,6.4
1914,45426.0,22.0,8.4,8.80,739.5,13.9,2.70,0.025,0.032,3.59
1915,45426.0,20.9,7.6,3.05,664.0,36.2,7.48,0.246,0.093,1.52
1916,45426.0,13.8,7.82,10.29,719.8,4.9,2.51,0.048,0.023,1.25
1917,45426.0,22.4,7.86,7.38,815.6,37.2,4.69,0.481,0.122,2.84
1918,45426.0,19.8,8.2,9.12,509.5,5.3,2.52,0.025,0.016,0.68
1919,45426.0,18.9,7.69,4.76,629.0,20.4,1.98,0.025,0.08,1.28
1920,45426.0,23.3,8.36,8.17,811.5,6.0,1.55,0.025,0.019,3.02
1921,,,,,,,,,,
1922,45426.0,18.1,8.34,7.28,1002.0,57.4,3.38,0.145,0.068,3.22
1923,45426.0,21.7,8.62,9.47,684.9,10.3,4.34,0.025,0.03,0.88
1924,45426.0,21.0,8.1,10.75,512.5,23.0,0.83,0.025,0.027,3.65
1925,45426.0,19.6,8.72,11.21,--,26.2,5.39,0.031,0.05,17.74
1926,45426.0,22.9,8.52,10.22,1598.7,58.6,9.27,0.025,0.119,5.75
1927,45426.0,22.0,8.43,11.52,971.3,51.4,5.51,0.025,0.048,0.52
1928,45426.0,28.2,8.19,9.56,1072.6,33.6,2.25,0.025,0.018,2.05
1929,45426.0,24.2,8.26,6.43,2218.1,133.1,4.62,0.088,0.142,5.14
1930,45426.0,23.6,8.76,23.89,747.4,11.0,1.27,0.025,0.017,2.29
1931,45426.0,25.3,8.48,26.42,2230.6,37.0,5.67,0.025,0.128,8.1
